Data,Último,Abertura,Máxima,Mínima,Vol.,Var%,ds,y
2008-02-27,65.495,65.178,65.968,64.647,4840000,0.48,2008-02-27,65.495
2008-02-28,65.555,65.495,66.005,65.248,3690000,0.09,2008-02-28,65.555
2008-02-29,63.489,65.553,65.553,63.482,2820000,-3.15,2008-02-29,63.489
2008-03-03,64.49,63.496,64.644,63.159,2270000,1.58,2008-03-03,64.49
2008-03-04,63.656,64.486,64.53,62.745,2140000,-1.29,2008-03-04,63.656
2008-03-05,64.629,63.653,65.045,63.653,2320000,1.53,2008-03-05,64.629
2008-03-06,62.975,64.631,64.676,62.975,2250000,-2.56,2008-03-06,62.975
2008-03-07,61.868,62.973,62.973,61.382,2490000,-1.76,2008-03-07,61.868
2008-03-10,59.999,61.869,61.923,59.996,1900000,-3.02,2008-03-10,59.999
2008-03-11,62.368,60.006,62.368,60.006,3220000,3.95,2008-03-11,62.368
2008-03-12,62.177,62.378,63.036,62.022,2320000,-0.31,2008-03-12,62.177
2008-03-13,62.28,62.175,62.413,60.168,3850000,0.17,2008-03-13,62.28
2008-03-14,61.991,62.28,63.028,60.71,2810000,-0.46,2008-03-14,61.991
2008-03-17,60.012,61.987,61.987,59.342,2130000,-3.19,2008-03-17,60.012
2008-03-18,61.933,60.04,61.933,60.04,3080000,3.2,2008-03-18,61.933
2008-03-19,58.827,61.936,62.372,58.805,2230000,-5.01,2008-03-19,58.827
2008-03-20,58.987,58.818,59.17,57.824,2720000,0.27,2008-03-20,58.987
2008-03-24,59.813,58.994,61.083,58.994,2290000,1.4,2008-03-24,59.813
2008-03-25,61.234,59.82,61.616,59.82,2520000,2.38,2008-03-25,61.234
2008-03-26,61.415,61.234,61.849,60.759,2350000,0.3,2008-03-26,61.415
2008-03-27,60.762,61.418,62.2,60.679,1640000,-1.06,2008-03-27,60.762
2008-03-28,60.452,60.762,61.062,60.192,1670000,-0.51,2008-03-28,60.452
2008-03-31,60.968,60.449,60.982,59.917,2170000,0.85,2008-03-31,60.968
2008-04-01,62.775,60.965,62.788,60.965,1210000,2.96,2008-04-01,62.775
2008-04-02,63.364,62.775,63.816,62.775,1080000,0.94,2008-04-02,63.364
2008-04-03,64.175,63.367,64.731,62.793,1040000,1.28,2008-04-03,64.175
2008-04-04,64.446,64.177,64.63,63.906,812760,0.42,2008-04-04,64.446
2008-04-07,64.176,64.447,65.409,63.919,909330,-0.42,2008-04-07,64.176
2008-04-08,64.54,64.18,64.833,63.453,877990,0.57,2008-04-08,64.54
2008-04-09,63.477,64.54,64.621,63.167,863320,-1.65,2008-04-09,63.477
2008-04-10,63.527,63.475,63.646,62.712,909310,0.08,2008-04-10,63.527
2008-04-11,62.585,63.526,63.526,62.459,696840,-1.48,2008-04-11,62.585
2008-04-14,62.153,62.592,62.733,61.467,926680,-0.69,2008-04-14,62.153
2008-04-15,62.618,62.151,62.825,62.151,841670,0.75,2008-04-15,62.618
2008-04-16,64.152,62.625,64.314,62.625,1240000,2.45,2008-04-16,64.152
2008-04-17,64.552,64.15,64.945,63.599,908420,0.62,2008-04-17,64.552
2008-04-18,64.923,64.554,65.384,64.554,856820,0.57,2008-04-18,64.923
2008-04-22,65.413,64.922,65.689,64.922,965740,0.75,2008-04-22,65.413
2008-04-23,64.948,65.413,65.689,64.914,862850,-0.71,2008-04-23,64.948
2008-04-24,64.576,64.946,65.086,64.223,971550,-0.57,2008-04-24,64.576
2008-04-25,65.187,64.576,65.253,64.172,1110000,0.95,2008-04-25,65.187
2008-04-28,65.678,65.191,66.025,65.191,1180000,0.75,2008-04-28,65.678
2008-04-29,63.826,65.678,65.678,63.706,1110000,-2.82,2008-04-29,63.826
2008-04-30,67.868,63.826,68.038,63.826,2110000,6.33,2008-04-30,67.868
2008-05-02,69.366,67.869,70.973,67.865,1980000,2.21,2008-05-02,69.366
2008-05-05,70.175,69.366,70.435,69.366,1350000,1.17,2008-05-05,70.175
2008-05-06,70.195,70.175,70.215,69.561,1520000,0.03,2008-05-06,70.195
2008-05-07,69.018,70.201,70.545,68.599,1340000,-1.68,2008-05-07,69.018
2008-05-08,69.722,69.021,69.877,69.014,975060,1.02,2008-05-08,69.722
2008-05-09,69.646,69.722,69.722,68.764,841250,-0.11,2008-05-09,69.646
2008-05-12,70.416,69.646,70.42,69.068,966700,1.11,2008-05-12,70.416
2008-05-13,70.503,70.422,71.084,70.108,1210000,0.12,2008-05-13,70.503
2008-05-14,70.027,70.495,70.966,70.027,1200000,-0.68,2008-05-14,70.027
2008-05-15,71.492,70.031,71.492,70.031,1140000,2.09,2008-05-15,71.492
2008-05-16,72.767,71.496,72.767,71.496,1350000,1.78,2008-05-16,72.767
2008-05-19,73.439,72.767,73.794,72.458,1490000,0.92,2008-05-19,73.439
2008-05-20,73.517,73.445,73.522,72.146,1260000,0.11,2008-05-20,73.517
2008-05-21,72.295,73.508,73.78,72.15,1460000,-1.66,2008-05-21,72.295
2008-05-23,71.452,72.295,72.295,70.774,1090000,-1.17,2008-05-23,71.452
2008-05-26,71.629,71.452,71.988,71.423,503200,0.25,2008-05-26,71.629
2008-05-27,70.992,71.629,71.659,70.335,1410000,-0.89,2008-05-27,70.992
2008-05-28,73.153,70.995,73.18,70.734,1460000,3.04,2008-05-28,73.153
2008-05-29,71.798,73.154,73.92,71.695,1540000,-1.85,2008-05-29,71.798
2008-05-30,72.593,71.798,72.862,71.766,1770000,1.11,2008-05-30,72.593
2008-06-02,71.897,72.593,72.593,71.352,1170000,-0.96,2008-06-02,71.897
2008-06-03,70.012,71.897,72.019,69.602,1300000,-2.62,2008-06-03,70.012
2008-06-04,68.673,70.012,70.012,68.465,1440000,-1.91,2008-06-04,68.673
2008-06-05,71.209,68.674,71.248,68.674,1220000,3.69,2008-06-05,71.209
2008-06-06,69.786,71.208,71.211,69.515,1200000,-2.0,2008-06-06,69.786
2008-06-09,69.281,69.786,69.99,68.534,1030000,-0.72,2008-06-09,69.281
2008-06-10,67.775,69.275,69.275,67.067,1260000,-2.17,2008-06-10,67.775
2008-06-11,66.795,67.775,68.061,66.715,1250000,-1.45,2008-06-11,66.795
2008-06-12,67.32,66.798,67.958,66.798,1140000,0.79,2008-06-12,67.32
2008-06-13,67.204,67.326,67.885,66.907,917320,-0.17,2008-06-13,67.204
2008-06-16,67.285,67.206,67.618,66.43,1040000,0.12,2008-06-16,67.285
2008-06-17,68.438,67.284,69.029,67.284,1200000,1.71,2008-06-17,68.438
2008-06-18,67.09,68.431,68.431,66.917,1360000,-1.97,2008-06-18,67.09
2008-06-19,66.59,67.09,67.339,66.182,1170000,-0.75,2008-06-19,66.59
2008-06-20,64.614,66.584,66.611,64.602,1140000,-2.97,2008-06-20,64.614
2008-06-23,64.64,64.622,65.401,64.44,858520,0.04,2008-06-23,64.64
2008-06-24,64.168,64.636,65.084,63.713,1130000,-0.73,2008-06-24,64.168
2008-06-25,65.853,64.173,66.308,64.173,1350000,2.63,2008-06-25,65.853
2008-06-26,63.947,65.804,65.804,63.689,1270000,-2.89,2008-06-26,63.947
2008-06-27,64.321,63.951,64.624,63.881,1100000,0.59,2008-06-27,64.321
2008-06-30,65.018,64.326,65.353,64.326,970440,1.08,2008-06-30,65.018
2008-07-01,63.396,65.018,65.018,62.911,1260000,-2.49,2008-07-01,63.396
2008-07-02,61.106,63.397,63.945,61.028,1310000,-3.61,2008-07-02,61.106
2008-07-03,59.273,61.094,61.601,59.243,1210000,-3.0,2008-07-03,59.273
2008-07-04,59.365,59.266,59.779,58.786,642070,0.16,2008-07-04,59.365
2008-07-07,59.088,59.372,60.795,58.731,1080000,-0.47,2008-07-07,59.088
2008-07-08,59.536,59.081,59.536,57.945,1240000,0.76,2008-07-08,59.536
2008-07-10,60.253,59.528,60.589,58.338,1490000,1.2,2008-07-10,60.253
2008-07-11,60.148,60.256,61.053,59.603,1050000,-0.17,2008-07-11,60.148
2008-07-14,60.721,60.156,61.306,60.156,970370,0.95,2008-07-14,60.721
2008-07-15,61.015,60.715,61.679,58.79,1470000,0.48,2008-07-15,61.015
2008-07-16,62.056,61.018,62.183,60.863,1580000,1.71,2008-07-16,62.056
2008-07-17,60.109,62.063,62.606,59.985,1890000,-3.14,2008-07-17,60.109
2008-07-18,59.988,60.106,61.299,59.479,1230000,-0.2,2008-07-18,59.988
2008-07-21,60.772,60.002,61.275,60.002,1230000,1.31,2008-07-21,60.772
2008-07-22,59.647,60.772,60.78,59.231,1200000,-1.85,2008-07-22,59.647
2008-07-23,59.421,59.646,60.242,59.313,1420000,-0.38,2008-07-23,59.421
2008-07-24,57.434,59.425,59.641,57.334,1780000,-3.34,2008-07-24,57.434
2008-07-25,57.199,57.42,57.711,56.418,1180000,-0.41,2008-07-25,57.199
2008-07-28,56.869,57.207,58.176,56.839,887590,-0.58,2008-07-28,56.869
2008-07-29,58.043,56.869,58.043,56.869,1120000,2.06,2008-07-29,58.043
2008-07-30,59.998,58.069,59.998,58.069,1530000,3.37,2008-07-30,59.998
2008-07-31,59.505,59.998,60.023,59.225,1280000,-0.82,2008-07-31,59.505
2008-08-01,57.63,59.505,59.505,57.492,999460,-3.15,2008-08-01,57.63
2008-08-04,55.609,57.619,57.641,55.367,1150000,-3.51,2008-08-04,55.609
2008-08-05,56.471,55.609,56.974,55.609,1400000,1.55,2008-08-05,56.471
2008-08-06,57.542,56.473,57.813,56.473,1270000,1.9,2008-08-06,57.542
2008-08-07,57.018,57.546,57.942,56.96,1120000,-0.91,2008-08-07,57.018
2008-08-08,56.584,57.018,57.146,56.152,1050000,-0.76,2008-08-08,56.584
2008-08-11,54.72,56.59,56.974,54.569,1210000,-3.29,2008-08-11,54.72
2008-08-12,54.503,54.721,55.355,54.325,1230000,-0.4,2008-08-12,54.503
2008-08-13,54.573,54.509,55.492,54.035,1920000,0.13,2008-08-13,54.573
2008-08-14,55.138,54.573,55.725,54.573,1070000,1.04,2008-08-14,55.138
2008-08-15,54.244,55.137,55.307,53.831,945790,-1.62,2008-08-15,54.244
2008-08-18,53.327,54.252,54.928,53.05,846960,-1.69,2008-08-18,53.327
2008-08-19,53.639,53.326,54.329,52.345,1010000,0.59,2008-08-19,53.639
2008-08-20,55.377,53.641,55.545,53.641,1150000,3.24,2008-08-20,55.377
2008-08-21,55.935,55.38,56.144,55.38,1110000,1.01,2008-08-21,55.935
2008-08-22,55.85,55.933,56.43,55.202,823430,-0.15,2008-08-22,55.85
2008-08-25,54.477,55.854,55.906,54.468,653400,-2.46,2008-08-25,54.477
2008-08-26,54.359,54.477,55.088,54.153,836270,-0.22,2008-08-26,54.359
2008-08-27,55.519,54.366,55.591,54.366,881670,2.13,2008-08-27,55.519
2008-08-28,56.382,55.516,56.524,55.516,1060000,1.55,2008-08-28,56.382
2008-08-29,55.68,56.388,56.856,55.678,1100000,-1.24,2008-08-29,55.68
2008-09-01,55.162,55.665,55.665,54.933,520000,-0.93,2008-09-01,55.162
2008-09-02,54.404,55.161,55.412,54.207,1160000,-1.37,2008-09-02,54.404
2008-09-03,53.527,54.414,55.241,52.891,1440000,-1.61,2008-09-03,53.527
2008-09-04,51.409,53.527,53.749,51.157,1540000,-3.96,2008-09-04,51.409
2008-09-05,51.94,51.404,51.94,50.092,1440000,1.03,2008-09-05,51.94
2008-09-08,50.718,51.94,53.706,50.646,1470000,-2.35,2008-09-08,50.718
2008-09-09,48.435,50.711,50.711,48.419,1480000,-4.5,2008-09-09,48.435
2008-09-10,49.633,48.439,49.957,47.606,1900000,2.47,2008-09-10,49.633
2008-09-11,51.27,49.629,51.27,48.217,1560000,3.3,2008-09-11,51.27
2008-09-12,52.393,51.267,52.591,50.789,1390000,2.19,2008-09-12,52.393
2008-09-15,48.416,52.386,52.386,48.409,1590000,-7.59,2008-09-15,48.416
2008-09-16,49.229,48.404,49.313,46.261,2049999,1.68,2008-09-16,49.229
2008-09-17,45.909,49.218,49.218,45.859,2320000,-6.74,2008-09-17,45.909
2008-09-18,48.423,45.909,49.002,45.295,2330000,5.48,2008-09-18,48.423
2008-09-19,53.055,48.424,53.168,48.424,2100000,9.57,2008-09-19,53.055
2008-09-22,51.541,53.055,53.455,51.53,1450000,-2.86,2008-09-22,51.541
2008-09-23,49.593,51.537,51.856,49.289,1650000,-3.78,2008-09-23,49.593
2008-09-24,49.843,49.598,50.747,49.598,1200000,0.5,2008-09-24,49.843
2008-09-25,51.828,49.848,51.867,49.848,1400000,3.98,2008-09-25,51.828
2008-09-26,50.783,51.824,51.824,49.902,1990000,-2.02,2008-09-26,50.783
2008-09-29,46.028,50.743,50.743,43.766,1880000,-9.36,2008-09-29,46.028
2008-09-30,49.541,46.026,49.541,46.026,1560000,7.63,2008-09-30,49.541
2008-10-01,49.799,49.538,49.834,47.641,1500000,0.52,2008-10-01,49.799
2008-10-02,46.145,49.805,49.805,45.113,1680000,-7.34,2008-10-02,46.145
2008-10-03,44.517,46.155,48.075,44.158,1580000,-3.53,2008-10-03,44.517
2008-10-06,42.101,44.502,44.502,37.617,2080000,-5.43,2008-10-06,42.101
2008-10-07,40.14,42.104,43.167,39.583,1970000,-4.66,2008-10-07,40.14
2008-10-08,38.594,40.137,40.439,37.597,2830000,-3.85,2008-10-08,38.594
2008-10-09,37.08,38.594,40.479,36.832,2180000,-3.92,2008-10-09,37.08
2008-10-10,35.61,37.079,37.079,33.238,2440000,-3.97,2008-10-10,35.61
2008-10-13,40.829,35.609,40.829,35.609,1970000,14.66,2008-10-13,40.829
2008-10-14,41.569,40.833,43.753,40.218,2260000,1.81,2008-10-14,41.569
2008-10-15,36.833,41.567,41.567,35.411,2150000,-11.39,2008-10-15,36.833
2008-10-16,36.442,36.835,37.394,33.752,2280000,-1.06,2008-10-16,36.442
2008-10-17,36.399,36.44,38.342,35.834,1850000,-0.12,2008-10-17,36.399
2008-10-20,39.441,36.401,39.453,36.401,1550000,8.36,2008-10-20,39.441
2008-10-21,39.043,39.44,39.98,38.083,1530000,-1.01,2008-10-21,39.043
2008-10-22,35.07,39.043,39.043,35.028,1650000,-10.18,2008-10-22,35.07
2008-10-23,33.818,35.069,35.777,32.706,1960000,-3.57,2008-10-23,33.818
2008-10-24,31.482,33.809,33.809,30.788,2250000,-6.91,2008-10-24,31.482
2008-10-27,29.435,31.48,31.48,29.435,1700000,-6.5,2008-10-27,29.435
2008-10-28,33.387,29.438,33.387,29.438,2340000,13.42,2008-10-28,33.387
2008-10-29,34.845,33.387,35.766,33.387,2180000,4.37,2008-10-29,34.845
2008-10-30,37.449,34.852,37.59,34.852,2490000,7.47,2008-10-30,37.449
2008-10-31,37.257,37.447,37.945,35.858,2000000,-0.51,2008-10-31,37.257
2008-11-03,38.249,37.261,38.545,36.938,1680000,2.66,2008-11-03,38.249
2008-11-04,40.255,38.256,41.003,38.256,2130000,5.24,2008-11-04,40.255
2008-11-05,37.786,40.245,40.245,37.711,2130000,-6.13,2008-11-05,37.786
2008-11-06,36.362,37.786,37.786,35.387,2000000,-3.77,2008-11-06,36.362
2008-11-07,36.665,36.362,37.716,36.297,1760000,0.83,2008-11-07,36.665
2008-11-10,36.776,36.672,38.725,36.298,1470000,0.3,2008-11-10,36.776
2008-11-11,37.262,36.775,37.629,35.499,1540000,1.32,2008-11-11,37.262
2008-11-12,34.374,37.261,37.261,34.221,2410000,-7.75,2008-11-12,34.374
2008-11-13,35.993,34.374,36.244,33.645,1890000,4.71,2008-11-13,35.993
2008-11-14,35.789,36.003,36.697,35.016,1630000,-0.57,2008-11-14,35.789
2008-11-17,35.717,35.777,36.373,34.427,1390000,-0.2,2008-11-17,35.717
2008-11-18,34.095,35.698,35.698,33.882,1750000,-4.54,2008-11-18,34.095
2008-11-19,33.405,34.098,34.786,33.275,1570000,-2.02,2008-11-19,33.405
2008-11-21,31.251,33.403,33.403,31.081,1890000,-6.45,2008-11-21,31.251
2008-11-24,34.189,31.255,34.382,31.255,2000000,9.4,2008-11-24,34.189
2008-11-25,34.813,34.189,35.532,33.62,1710000,1.83,2008-11-25,34.813
2008-11-26,36.47,34.814,36.877,34.319,2080000,4.76,2008-11-26,36.47
2008-11-27,36.213,36.47,36.817,36.114,878650,-0.7,2008-11-27,36.213
2008-11-28,36.596,36.216,37.217,35.944,1550000,1.06,2008-11-28,36.596
2008-12-01,34.741,36.596,36.596,34.396,1460000,-5.07,2008-12-01,34.741
2008-12-02,35.001,34.743,35.734,34.743,1600000,0.75,2008-12-02,35.001
2008-12-03,35.297,35.001,35.476,33.798,2240000,0.85,2008-12-03,35.297
2008-12-04,35.128,35.311,35.944,35.128,1260000,-0.48,2008-12-04,35.128
2008-12-05,35.347,35.125,35.435,34.013,1930000,0.63,2008-12-05,35.347
2008-12-08,38.285,35.347,38.426,35.347,2420000,8.31,2008-12-08,38.285
2008-12-09,37.968,38.285,38.863,37.653,2009999,-0.83,2008-12-09,37.968
2008-12-10,39.004,37.972,39.748,37.972,2230000,2.73,2008-12-10,39.004
2008-12-11,38.519,39.009,39.88,38.515,1950000,-1.24,2008-12-11,38.519
2008-12-12,39.374,38.517,39.374,37.014,1690000,2.22,2008-12-12,39.374
2008-12-15,38.32,39.368,39.735,38.32,1630000,-2.68,2008-12-15,38.32
2008-12-16,39.993,38.324,39.993,38.324,1610000,4.37,2008-12-16,39.993
2008-12-17,39.947,39.993,40.361,39.121,2280000,-0.12,2008-12-17,39.947
2008-12-18,39.536,39.947,40.498,38.995,1700000,-1.03,2008-12-18,39.536
2008-12-19,39.131,39.535,39.785,38.728,1220000,-1.02,2008-12-19,39.131
2008-12-22,37.619,39.14,39.452,37.478,1280000,-3.87,2008-12-22,37.619
2008-12-23,36.471,37.617,38.005,36.452,859920,-3.05,2008-12-23,36.471
2008-12-26,36.864,36.47,37.136,36.334,508530,1.08,2008-12-26,36.864
2008-12-29,37.06,36.864,37.631,36.638,984710,0.53,2008-12-29,37.06
2008-12-30,37.55,37.07,37.783,37.065,1570000,1.32,2008-12-30,37.55
2009-01-02,40.244,37.55,40.265,37.55,1060000,7.17,2009-01-02,40.244
2009-01-05,41.519,40.243,41.889,39.526,1910000,3.17,2009-01-05,41.519
2009-01-06,42.312,41.52,42.363,41.52,1790000,1.91,2009-01-06,42.312
2009-01-07,40.82,42.308,42.308,40.563,1380000,-3.53,2009-01-07,40.82
2009-01-08,41.991,40.819,41.991,40.251,1560000,2.87,2009-01-08,41.991
2009-01-09,41.583,41.992,42.525,41.181,1570000,-0.97,2009-01-09,41.583
2009-01-12,39.403,41.585,41.585,39.345,1550000,-5.24,2009-01-12,39.403
2009-01-13,39.544,39.397,40.323,38.623,1800000,0.36,2009-01-13,39.544
2009-01-14,37.982,39.537,39.57,37.658,2200000,-3.95,2009-01-14,37.982
2009-01-15,39.151,37.993,39.197,36.806,2029999,3.08,2009-01-15,39.151
2009-01-16,39.342,39.149,39.904,38.578,1730000,0.49,2009-01-16,39.342
2009-01-19,38.828,39.351,39.57,38.7,791080,-1.3,2009-01-19,38.828
2009-01-20,37.272,38.828,39.174,37.272,1420000,-4.01,2009-01-20,37.272
2009-01-21,38.543,37.279,38.543,37.279,1670000,3.41,2009-01-21,38.543
2009-01-22,37.894,38.543,38.845,37.255,1740000,-1.68,2009-01-22,37.894
2009-01-23,38.132,37.891,38.66,36.744,1430000,0.63,2009-01-23,38.132
2009-01-26,38.509,38.13,39.065,37.831,1490000,0.99,2009-01-26,38.509
2009-01-27,38.699,38.511,39.025,38.422,1420000,0.49,2009-01-27,38.699
2009-01-28,40.227,38.704,40.438,38.704,2130000,3.95,2009-01-28,40.227
2009-01-29,39.638,40.229,40.229,39.369,1330000,-1.46,2009-01-29,39.638
2009-01-30,39.301,39.637,40.273,39.185,1480000,-0.85,2009-01-30,39.301
2009-02-02,38.666,39.296,39.364,38.453,1330000,-1.61,2009-02-02,38.666
2009-02-03,39.747,38.665,39.765,38.655,1550000,2.79,2009-02-03,39.747
2009-02-04,40.129,39.746,41.49,39.746,2410000,0.96,2009-02-04,40.129
2009-02-05,41.109,40.12,41.373,39.791,1930000,2.44,2009-02-05,41.109
2009-02-06,42.756,41.11,42.873,41.11,2180000,4.01,2009-02-06,42.756
2009-02-09,42.1,42.755,43.441,41.977,1750000,-1.53,2009-02-09,42.1
2009-02-10,41.207,42.101,42.819,40.96,2280000,-2.12,2009-02-10,41.207
2009-02-11,40.846,41.207,42.032,40.286,1670000,-0.88,2009-02-11,40.846
2009-02-12,40.501,40.827,41.082,39.992,1780000,-0.84,2009-02-12,40.501
2009-02-13,41.674,40.512,41.833,40.512,1450000,2.9,2009-02-13,41.674
2009-02-16,41.841,41.672,41.841,41.026,1090000,0.4,2009-02-16,41.841
2009-02-17,39.847,41.838,41.838,39.817,1730000,-4.77,2009-02-17,39.847
2009-02-18,39.674,39.848,40.434,39.209,1650000,-0.43,2009-02-18,39.674
2009-02-19,39.73,39.675,40.433,39.63,1160000,0.14,2009-02-19,39.73
2009-02-20,38.715,39.725,39.725,38.103,1710000,-2.56,2009-02-20,38.715
2009-02-25,38.232,38.712,38.933,37.694,1220000,-1.25,2009-02-25,38.232
2009-02-26,38.18,38.234,39.219,38.18,1520000,-0.13,2009-02-26,38.18
2009-02-27,38.183,38.178,38.801,37.324,1650000,0.01,2009-02-27,38.183
2009-03-02,36.235,38.18,38.18,36.196,1730000,-5.1,2009-03-02,36.235
2009-03-03,36.468,36.236,37.085,35.722,1730000,0.64,2009-03-03,36.468
2009-03-04,38.402,36.468,38.554,36.468,1800000,5.31,2009-03-04,38.402
2009-03-05,37.369,38.391,38.391,36.973,1350000,-2.69,2009-03-05,37.369
2009-03-06,37.105,37.367,38.309,36.476,1480000,-0.71,2009-03-06,37.105
2009-03-09,36.741,37.103,37.464,36.392,1070000,-0.98,2009-03-09,36.741
2009-03-10,38.795,36.745,38.804,36.745,1790000,5.59,2009-03-10,38.795
2009-03-11,38.805,38.795,39.31,38.238,1400000,0.03,2009-03-11,38.805
2009-03-12,39.152,38.806,39.304,38.286,1630000,0.89,2009-03-12,39.152
2009-03-13,39.015,39.152,39.707,38.58,1600000,-0.35,2009-03-13,39.015
2009-03-16,38.607,39.018,39.713,38.467,1530000,-1.05,2009-03-16,38.607
2009-03-17,39.511,38.608,39.511,38.08,1460000,2.34,2009-03-17,39.511
2009-03-18,40.142,39.508,40.551,38.85,1730000,1.6,2009-03-18,40.142
2009-03-19,40.453,40.146,41.137,40.146,1900000,0.78,2009-03-19,40.453
2009-03-20,40.076,40.453,41.053,40.076,1390000,-0.93,2009-03-20,40.076
2009-03-23,42.439,40.077,42.509,40.077,1880000,5.89,2009-03-23,42.439
2009-03-24,41.476,42.439,42.439,41.476,1830000,-2.27,2009-03-24,41.476
2009-03-25,41.799,41.478,42.623,41.114,1960000,0.78,2009-03-25,41.799
2009-03-26,42.589,41.801,42.68,41.801,1640000,1.89,2009-03-26,42.589
2009-03-27,41.907,42.589,42.589,41.586,1340000,-1.6,2009-03-27,41.907
2009-03-30,40.653,41.909,41.909,40.351,1510000,-2.99,2009-03-30,40.653
2009-03-31,40.926,40.661,41.61,40.661,1590000,0.67,2009-03-31,40.926
2009-04-01,41.976,40.918,42.005,40.256,1670000,2.57,2009-04-01,41.976
2009-04-02,43.736,41.977,44.286,41.977,2360000,4.19,2009-04-02,43.736
2009-04-03,44.391,43.738,44.61,43.52,1880000,1.5,2009-04-03,44.391
2009-04-06,44.167,44.385,44.385,43.429,1470000,-0.5,2009-04-06,44.167
2009-04-07,43.825,44.163,44.471,43.593,1710000,-0.78,2009-04-07,43.825
2009-04-08,44.182,43.828,44.39,43.706,1780000,0.82,2009-04-08,44.182
2009-04-09,45.539,44.183,45.702,44.183,1920000,3.07,2009-04-09,45.539
2009-04-13,45.992,45.536,46.179,45.226,1550000,1.0,2009-04-13,45.992
2009-04-14,45.418,45.989,46.591,45.284,2130000,-1.25,2009-04-14,45.418
2009-04-15,45.273,45.42,45.453,44.811,1760000,-0.32,2009-04-15,45.273
2009-04-16,46.025,45.277,46.211,45.277,1770000,1.66,2009-04-16,46.025
2009-04-17,45.778,46.018,46.187,45.723,1470000,-0.54,2009-04-17,45.778
2009-04-20,44.433,45.778,45.778,44.275,1270000,-2.94,2009-04-20,44.433
2009-04-22,44.888,44.434,45.369,44.434,1360000,1.02,2009-04-22,44.888
2009-04-23,45.801,44.888,45.804,44.888,1240000,2.03,2009-04-23,45.801
2009-04-24,46.772,45.801,46.946,45.801,1530000,2.12,2009-04-24,46.772
2009-04-27,45.82,46.772,46.772,45.662,1690000,-2.04,2009-04-27,45.82
2009-04-28,45.821,45.819,46.138,44.966,1790000,0.0,2009-04-28,45.821
2009-04-29,47.227,45.825,47.41,45.825,2049999,3.07,2009-04-29,47.227
2009-04-30,47.29,47.235,48.126,47.235,2140000,0.13,2009-04-30,47.29
2009-05-04,50.405,47.29,50.405,47.29,2500000,6.59,2009-05-04,50.405
2009-05-05,50.67,50.404,50.909,50.013,1950000,0.53,2009-05-05,50.67
2009-05-06,51.499,50.675,52.096,50.672,2470000,1.64,2009-05-06,51.499
2009-05-07,50.058,51.499,52.079,49.743,2029999,-2.8,2009-05-07,50.058
2009-05-08,51.396,50.066,51.396,50.051,1690000,2.67,2009-05-08,51.396
2009-05-11,50.976,51.389,51.389,50.06,1290000,-0.82,2009-05-11,50.976
2009-05-12,50.326,50.98,51.565,49.808,1850000,-1.28,2009-05-12,50.326
2009-05-13,48.679,50.317,50.317,48.43,1710000,-3.27,2009-05-13,48.679
2009-05-14,49.446,48.671,49.461,48.284,1420000,1.58,2009-05-14,49.446
2009-05-15,49.007,49.447,49.552,48.796,1510000,-0.89,2009-05-15,49.007
2009-05-18,51.463,49.012,51.49,49.012,1730000,5.01,2009-05-18,51.463
2009-05-19,51.347,51.465,52.145,50.987,2000000,-0.23,2009-05-19,51.347
2009-05-20,51.245,51.349,52.64,51.143,2060000,-0.2,2009-05-20,51.245
2009-05-21,50.087,51.244,51.244,49.565,1680000,-2.26,2009-05-21,50.087
2009-05-22,50.568,50.089,50.893,49.989,1310000,0.96,2009-05-22,50.568
2009-05-25,50.816,50.558,50.969,50.558,490960,0.49,2009-05-25,50.816
2009-05-26,51.841,50.817,51.934,50.074,1460000,2.02,2009-05-26,51.841
2009-05-27,51.792,51.84,53.092,51.637,1730000,-0.09,2009-05-27,51.792
